address,tx_count,unique_counterparties,total_received_ada,first_epoch,last_epoch,epoch_span,exchange_confidence
DdzFFzCqrht23Ti7YRucRJg78bxURF1b5u9Wd7LH9aN29RqeKvsMpZmd3a67Sdqy8f9WjrfJgXBLS8k9DYnARFjgdNoafPWrMmBU7Qgk,304,226,9764666.394832000000,95,207,112,LOW
DdzFFzCqrhsekcSSs7PeosPbpQ5vxEuudv6pkNwYtyGvoCp5YTNYfNFBv9tJfb7zH6uga8CPbHedzF6rYbR8HRQFuM1zvkFPDpLU8wBm,304,267,12683798.748300000000,141,207,66,LOW
DdzFFzCqrhsx5TB5xViRcBuS7BsWY3KEm4Tv73Q2hmEATYV4hL6dwLvxztWaDnv2jUBfdYrHmC9sjKniCe8Q4gfj7BUBGLZrzFQndu5J,302,883,1797090.641994000000,164,206,42,LOW
DdzFFzCqrhstjWx32c9n1JD3VsNv4uwMH3uXjfCZTMHm3oLcGaWhGbHjg6dufsoRhqTuxav76VhMRTLKubXoZz8pRUq9zZHSh6wv6LkW,301,903,580954.817695000000,183,205,22,LOW
DdzFFzCqrhso2oduwfx56yXRJq1u6BQmUXFwZJC6RM3mXjB3XsaigLDZnxzcwZ9gPxrYmbNZcJjeRYCexEVCjYMttTvD9anAioF66WMP,301,606,17506875.900000000000,14,125,111,LOW
DdzFFzCqrht4JLASo8diiDcwvxNYwWY9HNUYtt6M7EMMEdadPU4ZUAGYzgZJad2Qy6TPQnrkeqf7BicmmkpF7msHvgAaSoRs3dCyHcuv,300,1155,271016.880000000000,184,206,22,LOW
DdzFFzCqrhsimkTdhapiGJK8Q9BHWVjFBf5wrvFCcuBh9kmXEZYhuNw6QcsrYvui9o24ceaDuSAmaZHheSd7hftoVVMK7L8niL6NBmg6,299,277,283569.774134000000,180,200,20,LOW
DdzFFzCqrht4wYqAx1PvxzzJRXNuVBr5Gfg21qzgbnEj6BWTz5XqfQuCxrY2Q6i9AUVes1jpqRAzjW5eNLRb2is8UzJRrZXxb2679fBc,299,823,411279.183198000000,193,206,13,LOW
DdzFFzCqrhszTL8YwqaF7LAb3FS16SKDQ8vN58ZW9gxE19bTmGEECz7WeeRd5BQ1iZgRvCmFPxnzUHKpaeq5pJ1Y6HHwbD858ktxvhbC,299,2,17275469.000000000000,119,158,39,LOW
DdzFFzCqrhszvAtPH6g6A2EN47V4yHdQqJhXyQaUpvXTxgCfoUqGJMN2uykibQjCvUavm1ZJTriuKcYGSWyuKNmmY9oyExWPNURjSohZ,298,13,3691435.934460000000,197,207,10,LOW
DdzFFzCqrhtBo9uiUnrtyyCw8Vb72TJHC7S17znUMJqZVJoKVJgEGyZ91dpv6QfZ9GBbTahHaY2jv9vPerWBPEBuyQimXPjRXWUQBuzv,298,225,18034060.100000000000,129,205,76,LOW
DdzFFzCqrhtD41WDtpxbwfb7DEp9ftk5Fx7Qu57gY6rKp9tUFwMWRVLGZfr89eehandEJrRpeESwzGfQmJhso3HpLSZL1kCysPNPgf3F,297,981,904712.769272000000,190,205,15,LOW
DdzFFzCqrhswyiv6DpETitFfywtZJssy6a2AzNwKAZVDWkaKpkxNzb2ForQ9LUGZWsjbFZSJgkLfEzKMSEbojo7sNuHqeTBjHHsJ1SCt,295,147,13465317.000000000000,44,57,13,LOW
DdzFFzCqrhsnSnvozq4BHxJd9iy3MpGTcFqB2iEF4sY82vtEzu1PXVMwJkfbUnDwwnDJmBwLYSUsmpkhwSCjikeB6fpXfgdQzYRoUo8d,294,273,330036.355684000000,163,200,37,LOW
DdzFFzCqrhssZsEvFCz3DYpgXy14K3qo9AL4nQs8M9ErwSK3gY3CA1oC2NjsEHX4s5hViM1HNq4CyMQVJZiKKw8pQL3FrgZgrxmDrUKq,294,1259,1317494.639389000000,181,205,24,LOW
DdzFFzCqrhsrhTgxVUhSgEJghhTMsT1YJCeEU3nekK3ZQxrHcGCiLfXpT6SQrf3Zyww19rV9pJHvrC1ZeSsL48XixRYrqZxBkDjmnTso,294,1177,602582.887989000000,168,205,37,LOW
DdzFFzCqrhsjmVwe2yAsuQjos2RzBJgU73CQ37syGT74a8CsVK9qYmGoxRZ2F15qcPFRzSAQBgvqtJBrRkysk8uC34rkRyZ9s1asG7aU,293,277,52168036.755300000000,52,207,155,LOW
DdzFFzCqrhtC5XSiQgYuGqabkFpvzbkd55H77SpasnJ8Grtk3iC9ApugCSBJQzPdKr6c392g2sLfcGpmFnraHFP8pt9b35yA2hUQjJZc,293,502,37996025.299997000000,90,206,116,LOW
DdzFFzCqrht9EyYPa67712gb4XdB8touWmYtPBqGcjY6tcfLKYGcCXoEG5Db4Lg1P3PYZDjfxuWixeWLKpqu3zGiPkbR9aNtgy5fn2qP,292,592,16363656.957884000000,15,119,104,LOW
DdzFFzCqrhtCwhEjTQwP6pirakZz1Bpd3dkFFzRenoTG5VFxS8dNogNXdMbWJDo2eA9mxSGyEFaZcYQ4orSMYY5yi9CEnHJxv935Wbxx,292,824,193921.441000000000,176,205,29,LOW
DdzFFzCqrhsmAVgEY59g9snXdQpy7dnKkojq2SenDS85Gy5McPe9NoEHXoaD2QPQkRHCxQYz82JvKHbT1VRt1rdAHPhpxBPUiASoUVRH,291,2,3762340.346416000000,205,205,0,LOW
DdzFFzCqrhstAGr2CZsbhMXcQ4wAmF656G6jYVT5DbrSGbRiXF7vqk2WySxX8gt27LaeuL6v1TnW4CttwmfayMt1huZ1xbkVwjkFsLLk,290,830,181686.896800000000,154,206,52,LOW
DdzFFzCqrhszUSbVYECSRkfZTyGFxTsU4KvxsXiRWXujkkW71ujDey5YvRrQvagBcLbL1jTcVtyJxVZr7HGqnRhBx2n5he6HsH73woM8,289,789,454983.677745000000,190,205,15,LOW
DdzFFzCqrhsgn8Yvt7ucZebh7j16v7mVVLBcPpXE71DhJ7KjNHvwDcmNKMGTtb7zJs1HEVTBSaKYd8p2B6iZHiPK7nq27tSfBG1yMD92,289,405,11705480.000000000000,43,58,15,LOW
DdzFFzCqrht6cVjXQaXQ1L75QE9xCZ3gKJyQN7EjDuBWvYN7UCMrnnKhvMDfLa7tCPZsdbn8mdsfv3spiNDMA2Joms38BBJkhC3HrHLE,289,2,5220206.480074000000,179,183,4,LOW
DdzFFzCqrhsuHLz4yXG5SrEz1Eea4WsU9SXCTQqDdFQBrh32cmZ3FJNUomCjPspVGSF4GUnuoio7VthHSFmoaYMwxVX3pr6aCiUxAc8P,288,253,395697.929047000000,165,199,34,LOW
DdzFFzCqrhshK8mdiH1gTdTGeMC21s1KPevHVbg6MEge427dMiANNxeEQLLWKSYoQ6atxfnGB5miBUaMGwnrP6dBaXUT745pgymqhsMn,288,29,209026.845180000000,43,189,146,LOW
DdzFFzCqrhshaPKoZxDoMB46fACtAsutLgcTi4jGHkpFP4GXXWGqQZTJt1nrzemTxZXhPwAUyWHNrEsKijdLCCc7xdg319jMdRkY2vqE,287,239,113776.560700000000,185,207,22,LOW
DdzFFzCqrhsruF5WezZC14VwPUfBraaoeWdGow34jgGgV9dCQXSdyZFu3ZX5HgHcbX6NCnxNSeMYaWzzcLitgHLy2Xppwku486faBC97,287,110,436091.513838000000,25,46,21,LOW
DdzFFzCqrht2469wH49nuWDQYNmHsBUoxADv2vtCkLidKtdUQnThtLxR5BrxG8aYTkZtXC9eEktmiKKfsQH7J3tTtqaakijsJtD5888m,287,849,334868.511400000000,190,206,16,LOW
DdzFFzCqrhtCCHJm6Lzpxxpr1XQvdenir2fBuAotVVHdLJX7xeDfTN6ECzxT4BJmZ7SKCiF3afQNZZG1eMxwBTwEoXkwYZogSW3Hwcjn,286,82,3667527.786000000000,90,184,94,LOW
DdzFFzCqrhstrByoJV3kMyCAzJUjEc4SmeJFZbScDeWxLkCbqfqrfQF81ABUV5WXeGjGd66UpjKK4DfZRV7DSF9WZif2cg1qVcuqBSig,286,239,211937.815066000000,167,199,32,LOW
DdzFFzCqrhtAfwnrdEexYuvRpf6YSjHbhEnNU9RNQuJyof9u5mnFu8R9vWLGCQ2hZwHYTLuzwGSK6jfJokY92tN8rkbve33NG67WG4jq,286,183,19447972.833700000000,44,66,22,LOW
DdzFFzCqrhspdv7uhgunLwogorvgcZxsGN7AFNAXt1fYPfYUjCGzqAchk3mAPy924XmgJBNKUMWrxNk3pGG9nFVehee2LmEttwAxTj7k,286,860,159000.399999000000,181,206,25,LOW
DdzFFzCqrhtAEfwDCzfWS6JfdyTD8tRHDEV5cUjtREc2nGCZiKibSJUbsKZrsYkzg3dfU9e4KWSGXdwCH5KME9JAFwS7AfdTgnjD6E7A,286,244,159994.395027000000,174,199,25,LOW
DdzFFzCqrht2Bwyvtq4muevHqmJReqEPMuSGHFuZMJ4LRwsT9Uypn8NEVSA6sT31P1MsJez2QxBdJSLZBMxkEGd5EpofHDaPjah1zBGz,286,410,7775817.600000000000,43,79,36,LOW
DdzFFzCqrhsw6S5mPdpFrAyChAjYLU6qMVu2VeMSnPkoE8JPFHxqvtU57n1dp44v943sAg6a9v55EV3J8LMTqJdG4Y72AW8akiwb2yx9,286,2,4400571.724684000000,181,183,2,LOW
DdzFFzCqrhsq6oX8u1ow9xYCCjmbBJaJLC7EKo27eLXR1KyiUn82JKMmGqhPFerRC5RRhaakNnja1SWofqebgbnCff4Mw5wroJZ7eeoJ,285,942,882872.749999000000,189,206,17,LOW
DdzFFzCqrhsxxZzM3xia2GxehDexQTNr8aGeHw42xUBynoSFfAyC4d31oVsmKzoYZwDGrodAZ6hJbvTghDnCcNFRmdtne63sBUDWwiCj,285,140,5324129.740488000000,18,81,63,LOW
DdzFFzCqrhsiNCq4qFBMsejCC7PDSUFh4zgRALWrqhCrHAWCtJ7bVG2Nv9sBHSztekuh5cdKtA35XDMKmBenrdw6tcQNvTycpZWStonZ,283,265,1077147.967343000000,162,196,34,LOW
DdzFFzCqrhspcnDYRDCqQyvq7RBDU29E3QgmM9qMDu74TieSXskAYNeNR2D1GjzmXQob7xQKGzVmo1hewGeBNWC6LFuLtRbwu6UP51g3,283,257,393474.083027000000,175,200,25,LOW
DdzFFzCqrhsttbx3oJyvDiHAWDsWMJfStiKq3JY3ZUUyRaPCKrR3HcokSTDxqxyuDNEzbD2EN3MVcRGD1Rgz6q8m4Nkf5ayLXhpVcNWP,282,13,124931.531111000000,166,200,34,LOW
DdzFFzCqrhsrVexSvVH4ivxLdbogqjiDkWeCntWLMYdHXrinx3ckzPv296sscdfa4iZMrVkumAGLYB2N7Xi97gKq4moefzNW5aJpfSDg,282,213,645973.145104000000,17,173,156,LOW
DdzFFzCqrht6x9yUFEvvaMH7fnnEKwA4H4thcZ75epmeXyfEkxZwJ2TopRZEyFRn1nVbU5DdQLXAfS5FAFtZsWdhNPqmZasdrY2ZRHh8,281,246,114355.766982000000,162,195,33,LOW
DdzFFzCqrht3GLNdVC2ceNFNqNx8TnS9TWvrKcYBPcXtf3tqw9o4AJ11oAv3FaVyyoBFUxWQNh4P8YAJ18ioUmNwFVw7LxCEJHpjKYEL,281,275,767090.123876000000,160,207,47,LOW
DdzFFzCqrhtD3RD96e4bNbetWpynALdRze8WU2NVofdme5Dyt3SsEBPt1w8vfZkFwqryPsJoSRgL6z3hn8ChtCgNGyJpPz8QQajhcSYq,281,20,3967582.788735000000,138,207,69,LOW
DdzFFzCqrhsqMpoxi8n1z2gEDKu41wvYg4jjcNB4buxWfxHEhUU3oeWJSzEzELBKXhvCHgFyTrhhFV4JFU4cLZHgSHVfnDx4Q3HFyBDu,281,159,11893665.929863000000,143,207,64,LOW
DdzFFzCqrht3KsVW1sK8GhNnruCK6AYzZx3siLeMpwsqJNQdhiZb3FLFYXgvv2d7jyH1gVvA1yMooH6UVsvi9Z2QLxoBX34tygdta6cV,280,973,330844.544900000000,201,206,5,LOW
DdzFFzCqrhsfX7oAyzEyueB23qhLrt2dDsrPP8FZz3WPBSsApygqaeHXxnBs8FEFgjkwYxx5pU6cd2JZb3x4VXxCmG7CRsjxYvuowco4,280,187,9441427.941707000000,30,139,109,LOW
DdzFFzCqrht3VCC6p1BfPrhsVbrmq8SLMPW154aoovEDA9YTtuyvMaiZa4w3D18GzuACh94epKs4B89Eh4fbBkCDQzKgdtif68osfbaT,279,4,3855347.500000000000,49,54,5,LOW
DdzFFzCqrht2MxPz1niupXdt7uoaStb3eh2zAhttLnhtb9QxWjU3LD5VhR4M5dCBJJfeAAsXB8zhZRRuYRAhKwXxHXhPGPCnNW5zksQp,279,75,18085393.000000000000,59,118,59,LOW
DdzFFzCqrht4AVfZaVmZkUfPw75V8WvS8gNWExhsjXjiicVHuKJbU92cJ72HGYDnyJq6HDRiAU4m4QX3EVD65TPPTSMtqy36j2rvgquU,278,247,180233.188000000000,160,195,35,LOW
DdzFFzCqrhtA3Padg1jMauYNypcQu2qQoiTXuoJr98eBRRgUbBvAF1w6wne3YnqCTHYFXHfMRDryYMMTjWKtpdZxzCA3z1g3qWURr2xX,278,247,641306.289147000000,174,200,26,LOW
DdzFFzCqrhtBDJ5yzbDVt6SSkffgtRpFcsk9zk3TJTnCFAUsXDnjmVPDdKKNv35a8JGpVaQpoZ3ApJegPCJqGNrLDfaUFbdfeW9Qgq14,277,276,6298498.494305000000,188,207,19,LOW
DdzFFzCqrhso8EtCkir7sUYLCoNzPR9dMoFDmdteAA7vTLdvmtZfwsSp4Bc6TTTFGEuXabata8qJRw8PbsRUAEoAfbXQCpvEiSQYUYBL,276,252,226192.526149000000,177,199,22,LOW
DdzFFzCqrhstThzT12vYhCC15o56V2exkHmDfEG116n6x9G9CWJ6Utr61S82pK42EE26QuP7g9g83LB3ja38fscD2pcE3DnavcZb38Vo,276,208,267045.326384000000,166,195,29,LOW
DdzFFzCqrhsy1PFmDhPqvJTPJtGeictE43FhwgM718E3SuJ272x8CgDKCXarbrA4rp8XgdQ8XnBWB43ppSiUThAv2dqRMBSeX1pzBaAk,276,629,24032653.274143000000,38,206,168,LOW
DdzFFzCqrhsvovaseDXn7rq9HLTBZUmQSoQpW1WsZCGuVYjL49nfyXzoYi12f6CKJHJkgtdEqoAXGiHctr9ZPuGhznbwzg9ahd7CPDNm,276,42,35616167.530016000000,9,169,160,LOW
DdzFFzCqrhsiLJ5RqdgEiBJ8TeNG3m8RcMcDS3PDUmgBQfCUNM7wu5dn1eDPuSXQ5iio5F2eAsosgtCi8c4pLrj1hiuKyJS8kWHcoTUw,275,861,720026.916199000000,193,206,13,LOW
DdzFFzCqrhsqMqVeQBUJwggLUtEbc93M4Gj9XKbM66o4op3ZDXpdezBMPVTZfR98JTVoRGPU9u2wCWFijrmjkc4x4mMqy8PAKo2GZEKR,275,828,374002.664342000000,180,206,26,LOW
DdzFFzCqrhtCgsM9kSRHhiccLh7kYQT6NksaHVPxq3YKZxfvQ8UQ69nLAochTTSZcsMHkRy4VMHDSNcrYDDXz7MZhKXmzG92bSyDBobx,274,1040,192114.121499000000,181,205,24,LOW
DdzFFzCqrht8gjo348HDSwDcWPKCNk1RU9GE3atqwtSJ17WTKi8crzLzqyheQSSQ4sDSTiwJLfy8chz34JwwD2Mvz4bGYHCT8arx6PHg,274,246,111930.974575000000,169,200,31,LOW
DdzFFzCqrhsdyRgm7T3hqJPwbZNsVx8wt9FjS46XKyetNnJ94okyT55TymrSMCY7Tv5qodudDaiX8uJYLEY56fAqCbgTniW4C6PKA8AE,273,237,457981.915424000000,180,200,20,LOW
DdzFFzCqrhsmktLtj1hTYD9gcDk1Ad9WMYm43h8YF9efBsVxbK1GQvKSt86CEPsdf36iv8uNSQzNYND3X8qdWdQtQqCX8A4WU58QLhnx,273,475,88217105.179985000000,49,205,156,LOW
DdzFFzCqrhspCLjHtrHr5r55H7riM8gHxeUu2ELrfkw6HpnyQjwBzYRGU7MXgbKFfHFW9x6PrpVowCsZ389YKEyjA9GLxhvTdnTc84Pd,272,222,4469988.900000000000,139,207,68,LOW
DdzFFzCqrhsynzbFnnrALo7AiVpcVXP2jwqSFfmMSGbtFt8VL5PVbqXwrpVWTUJ8HvA3knXigNxF534hRwS4EhjQYKEDbT29Yuz6TeB4,272,212,21507796.840728000000,59,137,78,LOW
DdzFFzCqrhswe9fsSVze6MhuLKvAqoSSK7XcW6HeaA5qcaxY2Bck8oNeEKB7gAzm5EXJ2qrLuw88AwFo4VgP8jkQePLYbQNYTzMCfiZK,272,571,51782190.530000000000,75,207,132,LOW
DdzFFzCqrhspC1tWpC6HY3TL5BtdqEfSCjcdAYn6GNutL1ZpG59ihy5EL2ksWuQoVEoakpbjdUc2hqRLqj45dp5HeRvF3fzJ5ZSYxH3p,272,196,30287859.500000000000,169,207,38,LOW
DdzFFzCqrhsko33FuNeR72WkmDsTDA97TQredWUwaR7B1a5rTZqKzYE8PdaQ5Y4tP7ZK8Ybs6mq3CJZ5fX1UNbHPaSrw1Z8zeRDd5Wyo,271,2,246215.582000000000,187,207,20,LOW
DdzFFzCqrht6U7AvtPpxKTzvt9NtcuP9tEKWTWCemsC2cdnVFme3E8wPt3zBa4Zy1qd3DGSwxoUNna49KCGH3VNCriZV47WHYzT2fH7G,270,245,198514.217785000000,174,199,25,LOW
DdzFFzCqrhshvhpPteZCoGSuT2qcF5MqBLbiz3e9ksN5Kf8jHFhCjaxSXZazmzxDBu3g5G1SyTjzUkPrDv2qa3jFSjjDbgbAqqfXLEQ4,270,468,98449807.210000000000,172,205,33,LOW
DdzFFzCqrhswowXHUzbqtvs8DPGqAkZr33iuc2ivQQfCRM8QJUrZTbYVvcRERpjYsLkrakk9a2iUVQyv7EsQ9mogQ3ePv3SmcNNiecsT,269,890,656375.974000000000,172,205,33,LOW
DdzFFzCqrhst1shUkhrNhbsFRjJ84pzP1HvZj3NbNHFBst99uoRGcQ5JJxgw9BrRwGbnu4tM3i2bomkyo2oHAPzvBvDDpG6PfWdbDdrW,269,241,12721797.000000000000,139,158,19,LOW
DdzFFzCqrht6AAy9QqPw9QB2TUEpXaRy7xzXCdk3ryR2cRwxQaNJz4zzLLRQkqKcop4Wkgb1WhetRELjjptMozjkCypYj5FkEZRQ6gZ8,269,504,33030.000000000000,174,192,18,LOW
DdzFFzCqrht92EuLJYWVkXmpvbu3y5Q2v6fwNGTA4rTuUNzW2fyfgtQW11WJFXw2DyGyKVG4feCvhh6rSHUoV6XVnstzXg4zfvKdPrEf,268,203,361143.278678000000,107,207,100,LOW
DdzFFzCqrhstkb7giWJXmsy7qccp9aeyqShJ9Ceae6UjcmjeVgqaThyqA58ZYeqhtUX4H7j2LfSFpCr56rWcyQv8oUG1U4Xs6f2yxbUe,268,3,4005669.105837000000,183,184,1,LOW
DdzFFzCqrht4KoVtNGCKtvKkpfKzAomLSGP339aLw9RBDCB3xyKXfDXAXhqpMz8HA2M8f3XhqJH2CsKFtzuzB1GdFsvWA6foyB8nExza,266,630,134613.234000000000,194,205,11,LOW
DdzFFzCqrhstN8KDdSDQe3NNnYSsq3Vs5JSGbFDwnVGBfNWshatgFGLu1gjgSqvBcdH4VrXFHDheZCPpQ1UJ8aqoGWPgWqHP4Yh6zdc3,265,256,12345636.918480000000,39,49,10,LOW
DdzFFzCqrht6YsqNDmwRxSumMJXHUhViv7H1gyY2atj3S39VmQ6MJ7NzAwzSqotToBt9P1rUh8JMPD7FraEUv9aJeXjab28SkPFMvpjC,264,261,9973345.899986000000,60,146,86,LOW
DdzFFzCqrhsvPAfYSpp9bJpoAk8H3Z9bbF1G6PYVKc3ico5SUPrVJCHMo6u3kyFQir8TqGTQieU1EPLd58WYYxc2UpzvyBKH4eBj7D4T,264,231,18829188.540602000000,31,48,17,LOW
DdzFFzCqrhsevdNzDJwVLwj4UiiQAwVva9WqKZePnG9zpwiZZhBWMytftEg9TCuL7Kohw4PFXLrCeAm2FmiDnCeCj9a7eQVf2GMSVYR5,264,3,3814243.304617000000,204,204,0,LOW
DdzFFzCqrhsttqB6jyg8yHjoNbRNLd8RTPmu3N8peoifn7c8AsSfUmyfES4xt1e93B3vMQz9qrxxA9LbtzJVhUymUA4cZohXvUptzsqn,264,221,4716116.800000000000,22,207,185,LOW
DdzFFzCqrht5tiBSDWNboytwXioafE25GRujGhiTYAzrVhzPUH424EA1YKmwfCLFNh3EcumxoQhrKaDJfF4Sh3xKrz4CFu3bymaH7RNd,264,536,191008.438040000000,190,205,15,LOW
DdzFFzCqrhsqNWTXTkVBHKkFAf8CckXupFZmNBuDkAB8tEtqMdxmjdFUJXTydRiANZV2JB7PmeZAvS3WD3Kx33J1TXxHrUjYym5MS3Er,264,251,100679.990641000000,164,195,31,LOW
DdzFFzCqrhskZxDrwpeKysGE7d5TRh4VU8yBK4mPpYenRCojzqG5YctN8SYfHq6krdwVj5D3tBGnThnJAK2TbLz6rLQwtMZ9LLX7XRyW,263,286,1251266.877999000000,160,207,47,LOW
DdzFFzCqrhsjtAkeR9yMSKpLejitPyTqYVT4fY92o18n2U36Y8Lm8jHPm7brTUHCTR3LnZv1Wy5uwzgoz53McuzGFVMXka6tCprisjF9,263,378,8121216.268800000000,73,100,27,LOW
DdzFFzCqrhsfiQA3tYSxzESvGoHZ92AcWF3r4yxinSCW7QRUEAhkUqgbMEy39Xq987bSwojLJFouDGhqhkoXDRL3GTofKqwsG7UYAMwS,262,241,244422.557556000000,172,200,28,LOW
DdzFFzCqrhsqWNkE6wd4vpeEKoHLsGMPBVdPefnAoLHoL4FUhCzMhYT4V2mDCXDWEPEfanLPoVYv14JfkLjQNF29ZhYxf45gUitSVB5V,262,969,171822.586100000000,185,206,21,LOW
DdzFFzCqrhsvXwKbo3Ah8r79oMdFTjsbZADDJkai92vTu4XUDy964gmHdsyEJEGnA6KB3GUjwvKd6ayvqtirntrFgAMhCbBDWUBkrXPu,261,935,263120.704000000000,183,205,22,LOW
DdzFFzCqrhsxZQrBkuapJDpEPctWuEBC55DVtVHWJjRyuyE6j23ZP7YbsbnWqU7J6oi9X6ecP1KFVFEQ9zJKB4KwgszWFKrxgDsMzJ7x,261,220,11899490.648529000000,45,125,80,LOW
DdzFFzCqrhshdiaKmx1zYj8uhindWPkjQQzeKkP9aLtMB4nWrvib8Uhhj5GvFHBowGFVpMF5rcWPYP2EtnNkEyGzTycYtQuv78DCELna,260,222,3783806.999970000000,191,207,16,LOW
DdzFFzCqrht6MR4ha7efZgjVFM2sMGdEmKMcrfaHL7RspMq2JUPv6rs5J843P5eXYS7Dh6vmjqNr7SHDv8RkrYUwWxfwxdAqjy7gGPdE,259,224,4139296.601288000000,177,200,23,LOW
DdzFFzCqrhszSzs6WgWa2siFbKLkKEqzNZwRLh9Wvi73jKMJDc89WgVh5EwfkmhEqkTa3gQASUmysFnXDuB6xr4EgD1bVUgp7RTw8B4x,259,66,1626049.736976000000,183,207,24,LOW
DdzFFzCqrhsvtH6LJ4TrK32qvwssTgGzJ5zDnJBFup7eNK78kdtgKcKg73ijUknRq41SSFKestpHSgPUfibGSJiL6wnAfgutnf9F2RZk,259,772,175411.793300000000,194,206,12,LOW
DdzFFzCqrhsxcu8uN7d5ZBLHzzVGhQGZoc9ee9S9QaPQ24RqSLn3iSpaYjz1bufwjTzaGniKrotiq2DpC4bWv88TN78AcakkXoGH665n,258,203,947374.899987000000,87,206,119,LOW
DdzFFzCqrhsmdaeWvZ38G1xKETNjfWSCytsAKfcGmwQX3GAzEn4H6D6Tp8iJTzuzv79c55pyDa9ppPK7AaqefxuhmN4tverezDWXRSG9,258,61,208866.580263000000,121,193,72,LOW
DdzFFzCqrht56SWpeCiUGcVxZf1ADNS6dG3x63KHrvr34PrCjqKdUF9jiQyMMGak8cG9PRTogAwmwT5i2go6iHp2ZgpfZvg6k6aNJSYv,258,214,35448321.000000000000,39,197,158,LOW
DdzFFzCqrhswB8KjoVhVUneTcHqGt6Bz3pDy9e3aeodSPQsaXwroouWj9W5odWQJNESCqWMLQ1ES9d24Qwue9VXeUjt5rAKQWv7n8Tra,257,226,3854084.905000000000,140,207,67,LOW
DdzFFzCqrhsy8yyZr77BCULUxdUPoM17WLdeEeKpWRo2V7e1yo22VwTgFWhxV37Jt5cjcdpVtaWTBWxCp1Hzyo9sBxadfJUPgqBmNnCC,257,115,136741.109850000000,167,196,29,LOW
DdzFFzCqrhsujAHhDwviyAHjxumcEuwE4L4HdHbm55FffPdVQmapBcgECZyh2DxBjAyV556jSfHposXqAEtXffyRnR46iECPR2FYLG89,256,194,3454353.900000000000,112,207,95,LOW
DdzFFzCqrhsqpm1P9Rx9QstR54iQkfkqZqYUZ8xM46ScB4qYVa6RXVYPadtfBRU6RUixY6fbfCHyo9mPLpPcGNBmdhvRZi2K5SWsCJZG,255,928,378157.169997000000,186,203,17,LOW
DdzFFzCqrhsh9YZCnX8uboXggerkJBHcDisfMFTfp9161bfzjDU5dWD4kLJeGTEatuRfnHhxTriQum925fxCPPTov3UKzQKyJsymEcAv,255,5,4512063.858797000000,192,203,11,LOW
DdzFFzCqrht6VwwX71334uK5ByRHHx42XrEcQb9PhcGCt4nzDXJLxngBgfGN71HvLpdDmG9SwPdASQdYmg1JdQykdRvRZQuqKHc7tdQd,254,214,24336766.740746000000,55,105,50,LOW
DdzFFzCqrht8UYiA5LUbjHdUa838yaQXVrwti76X4D16BBAAnk7evft6dk1MBtQG1nofsK14TaLP2evYUbSn5yBDnZsPYvkVP5yPULMe,254,440,8117410.445000000000,58,204,146,LOW
DdzFFzCqrht1aAM9UDp8TrHoyWQR656bi2pJZy3Nd5N3M6JAWSQ16ECZ7CbsNCxTMGUZyLf9KW6XAqf1XzybHpW6DKQaAwJxuXDZB6Ci,253,236,137835.921989000000,173,200,27,LOW
DdzFFzCqrhszRkAnSV8GfqxeZriSHJ1CxE57u6ty9BjkhgRrMUPZBgoGoPfMFSC1y9NopgfQPP4qK5KVKyeCprmPYc5xZHr14n4xkcMv,253,121,6902488.675721000000,172,197,25,LOW
DdzFFzCqrhsnPhoLYC5aubTg9PfNbVnLeAhZpYf3cVuzhTkJSrNHDToQgdXcvGCSDjQjbUvR8nwmxXKq1kDEKQ93B6L2aXnr8sVfH6je,252,1252,289744.270000000000,181,206,25,LOW
DdzFFzCqrhskopE2A67QW7Fxg37jeNRtqNZGSxQQktPV6zko4KuWd1RJ2qfKZPnsUeMks3i8UQ5NZ49FvMxCBbcV6HQ9mUsj4s58hdrB,252,540,206238.695999000000,190,206,16,LOW
DdzFFzCqrhtAjPDXMSRog382A2YXdWQXgs8XJkLVjDWsAwfvPt759UQAE9cga1ev3H9uzqeaEh6mW2SwEJy1YpnzsXLqkYq1bF8RhVR6,251,693,269986.577999000000,167,205,38,LOW
DdzFFzCqrht44LFjyvkSW8mvyaf5UQR7NgNgBzeauDo7Z4F6wALiGPr1TZXgg4dVwqJYZjMFxiz7h5cWtkWGQWijWRqKJ5wqH3UR2CXM,251,1001,540218.855900000000,182,205,23,LOW
DdzFFzCqrht4HbgLBetgzSqo1ZE1NDQPCJXZN5y5tNBFF7BKcny1k5VdeE3gppNGSYrjGr2adkw8P76YEX6WwJ3jS3VKsiR62fC9UYRP,251,746,281997.390795000000,190,205,15,LOW
DdzFFzCqrhtBhbMqF7tP8KSx1jRdcv9CPUMAC6iDNdWeqj16X75a7VsCaJTAZFHaE9SiQwUtZPhA8FDpvn4kKufpxg5G4gn4UPEmFgkJ,250,2,3250307.445396000000,205,206,1,LOW
DdzFFzCqrhsqVRKenGRC61aVg5YYgCWaAHdVUrCNZmAV4kCdeoTKoDTJtQyXJ7HhQATPXgcPfbjnTYpN1fKiBxRkHMLawAjZLw8pshLh,250,6,2662412.434757000000,204,205,1,LOW
DdzFFzCqrht6npkRWBAJu49NKE6p6Dv3eKpR9BpQYr8wTGcz2z1MMyz7wXqtt4dnAZLLEGG6kSLq4FYUgvgBNRbuoGDfvFWRHoSqNYEy,249,219,39153140.000000000000,61,143,82,LOW
